Metrics,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,+25 Quarters
Pretax Income,19.18,6.08,0.85,-1.59,8.35,8.3,7.97,21.08,9.23,6.4,21.82,-22.66,29.22,12.72,7.11,7.65,7.51,3.59,2.8,3.58,5.53,4.26,6.87,1.01,1.25,1.57,5.27,3.29,-0.4,3.42,1.24,7.38,2.7,3.39,3.16,1.76,3.47,1.27,-0.04,3.8,Upgrade
Income Tax,-0.02,0.07,-0.1,-0.1,-0.06,-0.04,0.03,0.03,-0.03,0.03,0.01,-0.01,2.43,-1,-0.47,0,-0.34,-0.08,-0.34,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income,19.2,6.01,0.95,-1.49,8.4,8.34,7.94,21.05,9.26,6.37,21.81,-22.66,26.79,13.72,7.58,7.65,7.86,3.67,3.14,3.84,5.53,4.26,6.87,1.01,1.25,1.57,5.27,3.29,-0.4,3.42,1.24,7.38,2.7,3.39,3.16,1.76,3.47,1.27,-0.04,3.8,Upgrade
Net Income Growth,128.44%,-27.89%,-88.06%,-,-9.20%,31.00%,-63.59%,-,-65.45%,-53.59%,187.75%,-,241.07%,273.86%,141.21%,99.07%,42.00%,-13.93%,-54.26%,278.89%,340.99%,170.88%,30.32%,-69.15%,-,-54.00%,324.22%,-55.48%,-,1.06%,-60.64%,319.62%,-22.07%,167.02%,-,-53.69%,-33.72%,70.06%,-,19.09%,Upgrade
Shares Outstanding (Basic),12,12,12,12,12,11,11,11,11,11,11,11,11,10,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,Upgrade
Shares Outstanding (Diluted),12,12,12,12,12,11,11,11,11,11,11,11,11,10,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,Upgrade
Shares Change,-0.02%,3.86%,7.05%,8.44%,6.52%,2.52%,-0.28%,-0.42%,-0.09%,11.30%,34.48%,44.81%,48.46%,34.17%,20.50%,23.44%,20.58%,23.84%,16.13%,7.06%,8.42%,5.45%,3.74%,2.16%,0.44%,1.70%,2.81%,5.81%,6.09%,4.69%,3.80%,0.80%,0.56%,10.89%,13.73%,13.73%,13.83%,22.19%,22.02%,22.02%,Upgrade
EPS (Basic),1.60,0.51,0.08,-0.12,0.69,0.73,0.71,1.88,0.83,0.57,1.95,-2.02,2.65,1.37,0.91,0.99,1.08,0.49,0.45,0.61,0.89,0.71,1.15,0.17,0.21,0.27,0.92,0.57,-0.09,0.61,0.22,1.36,0.50,0.63,0.59,0.33,0.68,0.26,-0.01,0.80,Upgrade
EPS (Diluted),1.60,0.51,0.08,-0.12,0.69,0.73,0.71,1.88,0.83,0.57,1.95,-2.02,2.65,1.37,0.91,0.99,1.08,0.49,0.45,0.61,0.89,0.71,1.15,0.17,0.21,0.27,0.92,0.57,-0.09,0.61,0.22,1.36,0.50,0.63,0.59,0.33,0.68,0.26,-0.01,0.80,Upgrade
EPS Growth,131.88%,-30.14%,-88.73%,-,-16.87%,28.07%,-63.59%,-,-68.68%,-58.39%,114.29%,-,145.37%,179.59%,102.22%,62.30%,21.35%,-30.99%,-60.87%,258.82%,323.81%,162.96%,25.00%,-70.18%,-,-55.74%,318.18%,-58.09%,-,-3.17%,-62.71%,312.12%,-26.47%,142.31%,-,-58.75%,-41.88%,36.84%,-,-2.44%,Upgrade
Free Cash Flow Per Share,2.74,-1.89,-5.04,-6.62,-12.30,1.33,2.64,-9.11,0.41,-2.90,-0.12,-2.96,3.25,1.47,-8.02,0.09,6.75,-6.34,-6.64,0.41,0.61,-0.30,1.05,-6.66,-1.68,-0.81,-0.33,4.00,-7.48,1.35,0.96,-0.43,2.29,-1.59,-1.28,-3.47,-0.62,-2.51,-4.23,1.26,Upgrade
Dividend Per Share,0.680,0.540,0.530,0.530,0.530,0.520,0.440,0.430,0.420,0.410,0.400,-,0.560,0.560,0.550,0.540,0.530,0.520,0.510,0.500,0.490,0.480,0.470,0.460,0.450,0.440,0.630,0.410,0.400,0.360,0.330,1.270,0.220,0.180,-,-,-,2.650,-,-,Upgrade
Dividend Growth,28.30%,3.85%,20.45%,23.26%,26.19%,26.83%,10.00%,-,-25.00%,-26.79%,-27.27%,-,5.66%,7.69%,7.84%,8.00%,8.16%,8.33%,8.51%,8.70%,8.89%,9.09%,-25.40%,12.20%,12.50%,22.22%,90.91%,-67.72%,81.82%,100.00%,-,-,-,-93.21%,-,-,-,-37.65%,-,-,Upgrade
Gross Margin,71.84%,77.95%,78.52%,89.84%,72.01%,67.63%,72.78%,52.30%,67.06%,67.66%,73.02%,97.73%,48.87%,63.03%,70.60%,69.22%,69.66%,78.39%,78.49%,75.16%,71.55%,73.34%,68.88%,82.00%,77.69%,80.88%,71.46%,75.27%,84.18%,78.44%,85.69%,61.36%,79.45%,72.34%,72.11%,78.08%,71.49%,94.57%,85.68%,74.11%,Upgrade
Operating Margin,61.53%,70.06%,71.01%,78.96%,59.28%,60.59%,62.95%,41.18%,51.78%,56.44%,62.58%,87.04%,40.48%,52.63%,60.17%,59.19%,59.09%,67.61%,67.26%,60.86%,59.38%,60.62%,57.09%,69.23%,63.83%,68.56%,58.87%,62.04%,68.19%,61.70%,74.83%,49.39%,64.38%,61.58%,60.28%,62.67%,52.33%,77.73%,71.93%,59.78%,Upgrade
Profit Margin,59.42%,22.91%,4.34%,-7.96%,44.28%,50.54%,43.06%,125.17%,57.08%,44.57%,157.41%,-170.38%,152.12%,96.63%,54.58%,59.99%,60.50%,28.59%,27.56%,36.64%,54.62%,44.75%,67.00%,11.65%,15.01%,18.64%,62.40%,41.57%,-5.17%,49.33%,16.02%,97.67%,36.30%,46.34%,48.76%,28.64%,61.03%,21.86%,-0.77%,63.14%,Upgrade
Free Cash Flow Margin,100.74%,-85.55%,-275.73%,-429.41%,-770.26%,92.65%,160.16%,-605.13%,28.52%,-226.98%,-9.98%,-249.44%,206.24%,103.60%,-481.40%,5.35%,391.15%,-369.71%,-402.53%,24.57%,37.65%,-19.19%,60.93%,-447.99%,-115.34%,-55.07%,-22.57%,290.02%,-549.70%,109.65%,69.09%,-30.91%,166.15%,-117.14%,-106.39%,-303.56%,-58.32%,-210.28%,-371.15%,99.46%,Upgrade
Effective Tax Rate,-0.11%,1.12%,-12.04%,-,-0.69%,-0.49%,0.38%,0.13%,-0.30%,0.47%,0.03%,-,8.31%,-7.87%,-6.55%,0.03%,-4.56%,-2.11%,-12.18%,-7.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
EBITDA,29.44,14.53,8.77,5.29,13.86,13.14,13.16,25.42,13.36,9.96,25.15,-20.1,32.27,16.61,10.98,11.52,11.44,7.21,5.67,6.3,8.23,7.02,9.83,3.54,4.04,3.94,7.64,5.66,1.81,5.55,3.39,9.35,4.61,5.25,4.97,3.55,5.21,2.88,1.56,4.93,Upgrade
EBITDA Margin,91.09%,55.35%,40.13%,28.30%,73.02%,79.64%,71.34%,151.15%,82.41%,69.71%,181.49%,-151.17%,183.24%,117.03%,79.06%,90.31%,88.08%,56.16%,49.70%,60.05%,81.21%,73.71%,95.89%,40.63%,48.28%,46.70%,90.45%,71.51%,23.25%,80.02%,43.70%,123.64%,61.92%,71.93%,76.70%,57.74%,91.65%,49.63%,29.00%,81.89%,Upgrade
EBIT,29.44,14.53,8.77,5.29,13.86,13.14,13.16,25.42,13.36,9.96,25.15,-20.1,32.27,16.61,10.98,11.52,11.44,7.21,5.67,6.3,8.23,7.02,9.83,3.54,4.04,3.94,7.64,5.66,1.81,5.55,3.39,9.35,4.61,5.25,4.97,3.55,5.21,2.88,1.56,4.93,Upgrade
EBIT Margin,91.09%,55.35%,40.13%,28.30%,73.02%,79.64%,71.34%,151.15%,82.41%,69.71%,181.49%,-151.17%,183.24%,117.03%,79.06%,90.31%,88.08%,56.16%,49.70%,60.05%,81.21%,73.71%,95.89%,40.63%,48.28%,46.70%,90.45%,71.51%,23.25%,80.02%,43.70%,123.64%,61.92%,71.93%,76.70%,57.74%,91.65%,49.63%,29.00%,81.89%,Upgrade
