Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Income Tax,23.98,16.17,114.81,-4.32,10.6,21.75,6.19,20.21,16.82,19.01,9.12,22.71,-18.1,9.84,6.62,8.36,16.27,-12.05,6.98,6.31,2.16,-32.29,-2.6,7.83,6.62,5.82,8.88,13.26,14.2,11.73,16.03,17.47,13.92,8.98,15.34,16.7,13.02,6.95,17.66,13.67,Upgrade
Net Income,98.81,97.83,439.89,-2.24,47.92,95.28,29.24,81.82,73.01,83.81,42.39,92.17,-61.27,53.38,32.32,40.47,65.47,-20.66,39.37,33.25,12.22,57.26,1.73,26.21,19.83,32.19,22.26,29.08,31.39,33.85,35.91,37.19,30.6,37.5,33.25,35.73,28.97,33.86,37.65,29.9,Upgrade
Net Income Growth,106.19%,2.68%,1404.27%,-,-34.36%,13.70%,-31.01%,-11.23%,-,57.00%,31.13%,127.76%,-,-,-17.90%,21.70%,435.96%,-,2170.59%,26.87%,-38.39%,77.89%,-92.21%,-9.87%,-36.84%,-4.92%,-38.00%,-21.80%,2.60%,-9.72%,7.98%,4.09%,5.62%,10.74%,-11.67%,19.47%,16.59%,34.91%,47.85%,20.83%,Upgrade
Shares Outstanding (Basic),46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,Upgrade
Shares Outstanding (Diluted),46,46,46,45,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,Upgrade
Shares Change,0.70%,0.32%,0.19%,-0.79%,0.09%,0.48%,0.58%,0.97%,1.68%,0.08%,0.17%,0.12%,0.07%,0.87%,0.91%,1.07%,0.53%,1.37%,0.95%,0.50%,0.33%,0.04%,0.05%,0.22%,0.32%,0.68%,0.77%,0.92%,0.84%,0.71%,1.01%,0.76%,0.73%,-0.56%,0.38%,0.80%,0.99%,1.24%,1.18%,0.73%,Upgrade
EPS (Basic),2.17,2.15,9.69,-0.05,1.06,2.11,0.65,1.81,1.62,1.86,0.94,2.05,-1.36,1.19,0.72,0.91,1.47,-0.46,0.89,0.75,0.28,1.30,0.04,0.60,0.45,0.73,0.51,0.67,0.72,0.78,0.83,0.86,0.71,0.88,0.77,0.83,0.67,0.79,0.88,0.70,Upgrade
EPS (Diluted),2.15,2.13,9.61,-0.05,1.05,2.08,0.64,1.79,1.60,1.84,0.93,2.04,-1.36,1.17,0.71,0.89,1.46,-0.47,0.88,0.74,0.27,1.29,0.04,0.59,0.45,0.73,0.50,0.65,0.71,0.77,0.81,0.84,0.70,0.85,0.76,0.82,0.66,0.77,0.86,0.69,Upgrade
EPS Growth,104.76%,2.40%,1401.56%,-,-34.38%,13.04%,-31.18%,-12.25%,-,57.26%,30.99%,129.21%,-,-,-19.32%,20.27%,440.74%,-,2100.00%,25.42%,-40.00%,76.71%,-92.00%,-9.23%,-36.62%,-5.19%,-38.27%,-22.62%,1.43%,-9.41%,6.58%,2.44%,6.06%,10.39%,-11.63%,18.84%,15.79%,35.09%,44.54%,20.00%,Upgrade
Free Cash Flow Per Share,1.49,-0.74,2.44,2.88,0.82,2.23,2.52,2.25,1.31,2.20,1.73,1.96,-0.17,1.95,1.79,1.63,0.66,1.18,1.40,1.87,0.30,1.13,1.58,1.39,0.18,1.12,1.14,1.00,0.39,0.64,1.09,1.05,0.52,0.83,1.09,0.90,-0.12,1.12,1.22,0.69,Upgrade
Dividend Per Share,0.260,7.260,0.260,0.260,0.250,2.250,0.250,0.250,0.240,1.240,0.240,0.240,0.230,1.230,0.230,0.230,0.220,1.220,0.220,0.220,0.210,1.960,0.210,0.210,0.200,2.200,0.200,0.200,0.190,2.190,0.190,0.190,0.180,0.180,0.180,0.180,0.170,1.670,0.170,0.170,Upgrade
Dividend Growth,4.00%,222.67%,4.00%,4.00%,4.17%,81.45%,4.17%,4.17%,4.35%,0.81%,4.35%,4.35%,4.55%,0.82%,4.55%,4.55%,4.76%,-37.76%,4.76%,4.76%,5.00%,-10.91%,5.00%,5.00%,5.26%,0.46%,5.26%,5.26%,5.56%,1116.67%,5.56%,5.56%,5.88%,-89.22%,5.88%,5.88%,6.25%,-37.22%,6.25%,6.25%,Upgrade
Gross Margin,68.63%,65.10%,80.79%,44.67%,60.15%,68.76%,46.89%,64.09%,63.49%,66.15%,51.45%,66.07%,6.01%,59.88%,53.99%,56.36%,64.26%,28.09%,54.19%,53.65%,50.28%,54.46%,37.23%,53.95%,52.57%,57.40%,52.56%,59.04%,59.75%,61.13%,63.65%,66.13%,58.70%,62.50%,61.54%,62.00%,60.81%,63.06%,65.88%,61.67%,Upgrade
Operating Margin,33.12%,30.29%,66.79%,-7.60%,19.55%,34.43%,10.46%,30.19%,29.69%,33.78%,17.00%,37.45%,-69.41%,23.44%,15.53%,17.73%,29.67%,-18.02%,18.55%,15.65%,5.95%,12.03%,-1.36%,14.82%,11.86%,18.77%,15.08%,19.90%,21.67%,22.94%,26.44%,26.41%,21.54%,23.71%,24.05%,25.09%,22.30%,23.81%,28.81%,23.64%,Upgrade
Profit Margin,27.08%,27.13%,51.18%,-1.05%,18.10%,29.47%,10.81%,27.45%,25.41%,27.53%,16.13%,30.90%,-51.87%,20.16%,13.64%,16.99%,24.82%,-11.99%,16.36%,15.16%,6.57%,27.55%,0.88%,13.36%,10.07%,15.16%,10.79%,14.84%,15.57%,16.33%,17.87%,19.51%,15.63%,18.45%,16.82%,18.51%,15.99%,18.26%,19.99%,17.47%,Upgrade
Free Cash Flow Margin,18.62%,-9.30%,12.90%,61.27%,14.00%,31.28%,42.19%,34.19%,20.67%,32.59%,29.65%,29.52%,-6.50%,32.96%,33.92%,30.69%,11.10%,30.56%,25.84%,37.86%,7.17%,23.93%,35.40%,31.21%,4.05%,23.01%,24.30%,22.36%,8.52%,13.34%,23.45%,23.87%,11.41%,17.66%,23.65%,19.97%,-2.73%,25.86%,27.80%,17.07%,Upgrade
Effective Tax Rate,19.53%,14.18%,20.70%,-,18.12%,18.58%,17.48%,19.81%,18.73%,18.49%,17.71%,19.77%,-,15.57%,17.01%,17.12%,19.90%,-,15.05%,15.95%,15.04%,-129.29%,-,23.00%,25.02%,15.31%,28.51%,31.33%,31.15%,25.73%,30.86%,31.96%,31.26%,19.32%,31.57%,31.85%,31.01%,17.04%,31.93%,31.38%,Upgrade
EBITDA,124.8,124,556.72,-4.54,60.54,126.39,37.34,103.93,91.74,112.15,53.41,116.78,-77.47,73.39,40.81,50.69,83.6,-23.81,48.21,41.42,16.23,33.77,0.99,35.89,28.3,46.29,33,44.2,47.45,52.84,53.79,56.51,46.37,52.89,50.45,54.3,43.84,48.13,56.82,45.09,Upgrade
EBITDA Margin,34.20%,34.39%,64.77%,-2.13%,22.86%,39.09%,13.81%,34.86%,31.93%,36.84%,20.32%,39.16%,-65.58%,27.72%,17.23%,21.29%,31.69%,-13.82%,20.04%,18.88%,8.73%,16.25%,0.51%,18.29%,14.37%,21.80%,15.99%,22.55%,23.53%,25.49%,26.77%,29.65%,23.68%,26.02%,25.52%,28.13%,24.19%,25.96%,30.18%,26.35%,Upgrade
Depreciation & Amortization,0,7.98,0,0,0,7.39,0,0,0,7.43,0,0,0,8.16,0,0,0,7.04,0,0,0,6.94,0,0,0,6.43,0,0,0,5.41,0,0,0,4.56,0,0,0,3.77,0,0,Upgrade
EBIT,124.8,116.02,556.72,-4.54,60.54,119,37.34,103.93,91.74,104.72,53.41,116.78,-77.47,65.22,40.81,50.69,83.6,-30.85,48.21,41.42,16.23,26.83,0.99,35.89,28.3,39.86,33,44.2,47.45,47.44,53.79,56.51,46.37,48.34,50.45,54.3,43.84,44.37,56.82,45.09,Upgrade
EBIT Margin,34.20%,32.17%,64.77%,-2.13%,22.86%,36.80%,13.81%,34.86%,31.93%,34.40%,20.32%,39.16%,-65.58%,24.64%,17.23%,21.29%,31.69%,-17.91%,20.04%,18.88%,8.73%,12.91%,0.51%,18.29%,14.37%,18.78%,15.99%,22.55%,23.53%,22.88%,26.77%,29.65%,23.68%,23.78%,25.52%,28.13%,24.19%,23.93%,30.18%,26.35%,Upgrade
