Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+13 Quarters
Pretax Income,5.49,4.43,6.09,7.72,3.62,2.49,12.82,6.79,6.08,2.62,-3.25,7.93,-0.71,6.97,5.21,4.54,3.03,3.25,4.26,2.93,2.6,2.52,2.71,0.73,3.65,-0.68,-5.64,-0.08,1.4,2.73,3.54,1.76,3.86,3.15,4.8,2.48,5.17,-4.43,3.97,1.23,Upgrade
Income Tax,0.18,0.41,0.1,0.11,0.1,0.23,0.06,0.06,0.06,0.22,0,0,0,0.24,0,0,0,0.03,0,0,0,0.03,0,0,0,-0.09,0,0,0,0,0,0.01,0.01,0.04,0.04,0.04,0.04,0.08,0.08,0.08,Upgrade
Net Income,5.31,4.02,5.99,7.62,3.52,2.27,12.77,6.73,6.02,2.4,-3.25,7.93,-0.71,6.73,5.21,4.54,3.03,3.22,4.26,2.93,2.6,2.5,2.71,0.73,3.65,-0.59,-5.64,-0.08,1.4,2.73,3.54,1.75,3.85,3.11,4.76,2.44,5.13,-4.51,3.89,1.15,Upgrade
Net Income Growth,50.65%,77.36%,-53.06%,13.18%,-41.49%,-5.47%,-,-15.08%,-,-64.38%,-,74.64%,-,109.11%,22.24%,54.88%,16.21%,28.93%,57.22%,299.73%,-28.74%,-,-,-,161.49%,-,-,-,-63.67%,-12.11%,-25.67%,-28.34%,-25.05%,-,22.43%,112.11%,71.97%,-,6.64%,-48.19%,Upgrade
Shares Outstanding (Basic),28,27,26,24,22,21,20,20,19,19,17,17,17,15,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,Upgrade
Shares Outstanding (Diluted),28,27,26,24,22,21,20,20,19,19,17,17,17,15,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,Upgrade
Shares Change,28.87%,30.49%,26.98%,22.53%,13.10%,9.71%,17.54%,17.06%,15.85%,26.52%,24.82%,25.13%,43.24%,28.86%,19.83%,17.48%,1.28%,0.13%,0.10%,0.07%,0.08%,-0.21%,-0.27%,-0.24%,-0.22%,-0.70%,-0.77%,-0.76%,17.65%,20.75%,20.94%,20.92%,2.01%,0.28%,0.41%,0.43%,0.45%,0.41%,5.58%,25.36%,Upgrade
EPS (Basic),0.19,0.15,0.23,0.31,0.16,0.10,0.63,0.34,0.31,0.13,-0.19,0.47,-0.04,0.47,0.38,0.34,0.26,0.28,0.37,0.25,0.23,0.21,0.24,0.06,0.32,-0.06,-0.49,-0.01,0.12,0.23,0.30,0.15,0.39,0.32,0.50,0.25,0.53,-0.47,0.41,0.12,Upgrade
EPS (Diluted),0.19,0.15,0.23,0.31,0.16,0.10,0.63,0.34,0.31,0.13,-0.19,0.47,-0.04,0.47,0.38,0.34,0.26,0.28,0.37,0.25,0.23,0.21,0.24,0.06,0.32,-0.06,-0.49,-0.01,0.12,0.23,0.30,0.15,0.39,0.32,0.50,0.25,0.53,-0.47,0.41,0.12,Upgrade
EPS Growth,18.75%,50.00%,-63.49%,-8.82%,-48.39%,-23.08%,-,-27.66%,-,-72.34%,-,38.24%,-,67.86%,2.70%,36.00%,13.04%,33.33%,54.17%,316.67%,-28.13%,-,-,-,166.67%,-,-,-,-69.23%,-28.13%,-40.00%,-40.00%,-26.42%,-,21.95%,108.33%,70.97%,-,2.50%,-58.62%,Upgrade
Free Cash Flow Per Share,0.45,-3.17,-1.95,-2.28,-2.53,-0.11,-1.73,-0.89,-1.08,-1.98,2.41,-0.77,-1.00,-2.05,-0.10,-0.32,-1.30,-0.38,-0.81,-0.98,1.12,-3.64,0.45,0.18,1.73,1.33,1.63,1.03,0.54,0.19,-0.42,-2.93,0.56,0.28,3.31,0.77,-0.54,3.89,-1.70,0.39,Upgrade
Dividend Per Share,0.330,0.360,0.300,0.300,0.520,0.350,0.300,0.300,0.300,0.300,0.300,0.300,0.350,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.330,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,Upgrade
Dividend Growth,-36.54%,2.86%,0%,0%,73.33%,16.67%,0%,0%,-14.29%,0%,0%,0%,16.67%,0%,0%,0%,0%,0%,0%,0%,0%,-9.09%,-13.04%,-13.04%,-13.04%,-4.35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-38.94%,-23.33%,-23.33%,Upgrade
Gross Margin,77.96%,80.98%,76.04%,74.89%,74.18%,76.18%,75.51%,75.11%,75.24%,74.49%,75.01%,75.27%,73.77%,75.99%,75.06%,75.00%,74.66%,75.35%,73.73%,73.87%,76.88%,74.95%,82.60%,78.00%,79.83%,84.81%,85.08%,74.99%,74.37%,72.91%,72.78%,72.76%,75.68%,74.90%,76.25%,85.42%,75.78%,72.99%,75.46%,74.63%,Upgrade
Operating Margin,72.46%,75.02%,71.28%,69.47%,65.14%,68.10%,68.52%,67.62%,66.44%,64.22%,68.66%,68.52%,63.71%,67.92%,68.74%,68.07%,63.58%,65.25%,65.19%,64.83%,65.42%,65.42%,72.88%,65.29%,67.27%,75.54%,75.49%,65.32%,63.79%,63.44%,63.39%,59.71%,62.48%,63.38%,61.20%,63.30%,58.14%,63.62%,66.07%,63.79%,Upgrade
Profit Margin,18.92%,17.36%,25.77%,40.98%,24.80%,13.37%,78.00%,49.89%,45.55%,23.81%,-26.36%,58.60%,-7.00%,51.86%,45.77%,43.34%,36.42%,36.55%,54.62%,40.07%,36.28%,40.50%,39.99%,12.47%,52.47%,-8.42%,-74.17%,-0.86%,15.03%,31.88%,41.98%,25.45%,52.92%,42.63%,61.51%,28.00%,68.09%,-51.41%,44.63%,13.06%,Upgrade
Free Cash Flow Margin,45.40%,-369.07%,-215.52%,-297.91%,-389.76%,-13.67%,-214.24%,-131.08%,-158.37%,-369.69%,337.63%,-96.04%,-165.25%,-235.06%,-12.78%,-40.90%,-182.65%,-49.15%,-120.02%,-154.81%,180.47%,-680.80%,76.28%,34.65%,286.02%,220.21%,247.19%,130.25%,67.51%,25.98%,-58.64%,-496.62%,74.88%,36.45%,411.25%,85.35%,-69.41%,425.80%,-186.47%,42.95%,Upgrade
Effective Tax Rate,3.35%,9.24%,1.64%,1.37%,2.76%,9.11%,0.44%,0.83%,1.02%,8.48%,-,-,-,3.43%,-,-,-,1.05%,-,-,-,0.99%,-,-,-,-,-,-,-,-,-,0.57%,0.26%,1.27%,0.83%,1.62%,0.77%,-,2.02%,6.51%,Upgrade
EBITDA,12.61,10.64,11.43,11.95,7.05,5.75,15.94,9.74,8.8,4.96,-0.64,10.49,1.45,9.09,7.25,6.65,5.07,5,5.94,4.38,4.09,4.15,3.85,1.82,4.97,0.74,-4.22,1.43,2.93,4.2,4.98,3.02,5.44,4.53,6.3,6.24,7.24,-2.19,6.16,3.15,Upgrade
EBITDA Margin,44.98%,45.98%,49.16%,64.28%,49.61%,33.91%,97.36%,72.21%,66.56%,49.28%,-5.21%,77.54%,14.38%,70.05%,63.75%,63.54%,61.08%,56.77%,76.18%,59.91%,56.96%,67.30%,56.82%,30.91%,71.37%,10.55%,-55.51%,15.77%,31.53%,49.00%,59.08%,44.01%,74.90%,62.14%,81.34%,71.69%,96.10%,-24.99%,70.67%,35.87%,Upgrade
EBIT,12.61,10.64,11.43,11.95,7.05,5.75,15.94,9.74,8.8,4.96,-0.64,10.49,1.45,9.09,7.25,6.65,5.07,5,5.94,4.38,4.09,4.15,3.85,1.82,4.97,0.74,-4.22,1.43,2.93,4.2,4.98,3.02,5.44,4.53,6.3,6.24,7.24,-2.19,6.16,3.15,Upgrade
EBIT Margin,44.98%,45.98%,49.16%,64.28%,49.61%,33.91%,97.36%,72.21%,66.56%,49.28%,-5.21%,77.54%,14.38%,70.05%,63.75%,63.54%,61.08%,56.77%,76.18%,59.91%,56.96%,67.30%,56.82%,30.91%,71.37%,10.55%,-55.51%,15.77%,31.53%,49.00%,59.08%,44.01%,74.90%,62.14%,81.34%,71.69%,96.10%,-24.99%,70.67%,35.87%,Upgrade
