Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+25 Quarters
Pretax Income,5.32,-69.89,-34.73,-18.28,3.36,25.71,25.26,32.03,38.65,71.28,9.81,15.91,-59.99,19.5,8.56,5.93,-4.45,7.08,12.47,16.91,6.04,12.3,7.85,19.2,11.88,24.47,28.06,28.18,4.3,-39.46,1.39,4.94,7.38,-23.95,-1.07,31.98,40.68,39.45,22.51,13.82,Upgrade
Income Tax,0.45,2,0.2,0.2,0.2,0.2,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0.43,0.43,0.43,0.43,0.35,0.35,0.35,1.3,0,0,0,0,0.03,0.03,0,0,0.03,0.03,Upgrade
Net Income,4.87,-71.89,-34.93,-18.48,3.16,25.51,25.11,31.88,38.5,71.13,9.51,15.61,-60.29,19.2,8.26,5.63,-4.75,6.78,12.47,16.91,6.04,12.3,7.42,18.78,11.46,24.05,27.71,27.83,3.95,-40.76,1.39,4.94,7.38,-23.95,-1.1,31.95,40.68,39.45,22.48,13.79,Upgrade
Net Income Growth,54.18%,-,-,-,-91.79%,-64.14%,164.12%,104.18%,-,270.44%,15.03%,177.39%,-,183.30%,-33.74%,-66.71%,-,-44.87%,68.02%,-9.95%,-47.34%,-48.87%,-73.21%,-32.53%,190.14%,-,1900.11%,463.88%,-46.47%,-,-,-84.55%,-81.86%,-,-,131.76%,50.83%,38.24%,27.07%,303.12%,Upgrade
Shares Outstanding (Basic),65,65,65,66,67,67,67,67,67,67,67,67,67,67,67,67,68,69,70,71,71,71,71,71,71,71,71,71,72,73,74,75,75,75,67,67,67,67,66,66,Upgrade
Shares Change,-2.72%,-2.72%,-2.43%,-1.36%,-,-,-,-,-,-,-,-,-1.44%,-2.91%,-4.20%,-5.65%,-4.27%,-2.82%,-1.51%,-,-,-,-,-,-0.95%,-2.61%,-4.31%,-5.37%,-4.46%,-2.83%,11.51%,12.80%,12.80%,12.84%,0.14%,0.18%,0.25%,0.29%,17.67%,17.89%,Upgrade
EPS (Basic),0.07,-1.10,-0.52,-0.28,0.05,0.38,0.38,0.48,0.57,1.06,0.14,0.23,-0.90,0.29,0.13,0.08,-0.07,0.10,0.18,0.24,0.08,0.18,0.10,0.26,0.16,0.34,0.38,0.39,0.06,-0.56,0.02,0.07,0.10,-0.32,-0.02,0.48,0.61,0.59,0.34,0.21,Upgrade
EPS (Diluted),0.07,-1.10,-0.52,-0.28,0.05,0.38,0.38,0.48,0.57,1.06,0.14,0.23,-0.90,0.29,0.13,0.08,-0.07,0.10,0.18,0.24,0.08,0.18,0.10,0.26,0.16,0.34,0.38,0.39,0.06,-0.56,0.02,0.07,0.10,-0.32,-0.02,0.48,0.61,0.59,0.34,0.21,Upgrade
EPS Growth,40.00%,-,-,-,-91.23%,-64.15%,171.43%,108.70%,-,265.52%,7.69%,187.50%,-,190.00%,-27.78%,-66.67%,-,-44.44%,80.00%,-7.69%,-50.00%,-47.06%,-73.68%,-33.33%,166.67%,-,1800.00%,457.14%,-40.00%,-,-,-85.42%,-83.61%,-,-,128.57%,48.78%,34.09%,6.25%,250.00%,Upgrade
Free Cash Flow Per Share,1.06,-0.15,1.19,-2.83,3.98,-2.65,-1.31,0.73,0.17,0.52,0.40,0.93,-2.20,-1.06,0.98,-0.38,-1.22,-0.56,-1.52,-0.32,1.88,0.88,-0.32,1.56,1.26,-1.52,1.74,0.34,0.15,-0.01,-0.52,0.63,0.75,-0.82,-1.86,1.27,-0.44,-1.56,0.44,1.12,Upgrade
Dividend Per Share,0.185,0.165,0.150,0.145,0.140,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,Upgrade
Dividend Growth,32.14%,37.50%,25.00%,20.83%,16.67%,0%,0%,0%,-33.33%,-33.33%,-33.33%,-33.33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-35.71%,-35.71%,-35.71%,-35.71%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Upgrade
Gross Margin,79.17%,77.33%,83.24%,79.07%,79.53%,72.61%,77.71%,78.73%,77.74%,78.04%,79.46%,81.72%,75.33%,78.90%,83.38%,74.66%,84.25%,74.12%,74.48%,74.67%,75.32%,73.86%,74.47%,80.54%,75.15%,74.57%,75.31%,75.82%,76.61%,75.46%,70.32%,71.31%,71.11%,70.24%,76.71%,67.58%,70.87%,70.28%,69.17%,70.86%,Upgrade
Operating Margin,76.14%,73.63%,79.87%,74.90%,75.54%,69.17%,73.82%,74.35%,71.77%,71.90%,63.80%,77.14%,71.08%,74.42%,79.24%,70.28%,72.44%,69.95%,70.34%,70.04%,71.10%,69.85%,68.89%,75.52%,70.51%,69.66%,69.76%,70.76%,71.91%,70.49%,68.21%,67.10%,67.19%,66.30%,75.28%,62.33%,66.34%,65.38%,67.48%,65.89%,Upgrade
Profit Margin,13.40%,-239.94%,-120.73%,-79.15%,12.98%,89.99%,108.56%,155.57%,200.15%,379.74%,44.67%,61.45%,-218.97%,73.85%,29.59%,20.02%,-16.55%,24.76%,45.15%,68.30%,22.17%,42.89%,26.64%,60.41%,33.99%,75.46%,86.16%,78.31%,10.10%,-115.57%,3.54%,12.15%,17.30%,-61.08%,-2.74%,90.06%,107.40%,114.57%,71.48%,40.88%,Upgrade
Free Cash Flow Margin,189.54%,-32.06%,269.89%,-801.94%,1097.43%,-625.60%,-379.67%,238.88%,60.98%,187.05%,124.57%,246.06%,-534.95%,-274.28%,234.96%,-90.65%,-288.01%,-141.09%,-386.40%,-90.72%,491.28%,217.62%,-82.28%,357.09%,265.52%,-339.96%,384.02%,68.52%,27.40%,-2.44%,-98.24%,115.60%,131.98%,-157.73%,-309.11%,239.01%,-77.05%,-302.14%,92.79%,220.12%,Upgrade
Effective Tax Rate,8.46%,-,-,-,5.95%,0.78%,0.59%,0.47%,0.39%,0.21%,3.06%,1.89%,-,1.54%,3.50%,5.06%,-,4.24%,-,-,-,-,5.41%,2.21%,3.58%,1.74%,1.25%,1.24%,8.14%,-,-,-,-,-,-,0.10%,-,-,0.13%,0.24%,Upgrade
EBITDA,15.91,-60.17,-26.09,-11.54,9.86,32.6,30.93,38.97,43.54,76.29,15.83,24.23,-51.03,28.37,16.39,13.74,2.59,13.36,17.93,22.48,11.98,18.15,13.85,25.93,19.06,31.21,34.99,35.19,11.24,-32.73,8.04,11.55,13.95,-17.43,4.48,37.02,45.78,44.01,26.6,18.03,Upgrade
EBITDA Margin,43.77%,-200.80%,-90.18%,-49.44%,40.50%,114.98%,133.72%,190.17%,226.36%,407.25%,74.39%,95.37%,-185.33%,109.10%,58.69%,48.86%,9.01%,48.78%,64.90%,90.77%,43.99%,63.32%,49.71%,83.41%,56.54%,97.93%,108.79%,99.01%,28.75%,-92.81%,20.55%,28.43%,32.69%,-44.46%,11.17%,104.34%,120.86%,127.81%,84.58%,53.46%,Upgrade
EBIT,15.91,-60.17,-26.09,-11.54,9.86,32.6,30.93,38.97,43.54,76.29,15.83,24.23,-51.03,28.37,16.39,13.74,2.59,13.36,17.93,22.48,11.98,18.15,13.85,25.93,19.06,31.21,34.99,35.19,11.24,-32.73,8.04,11.55,13.95,-17.43,4.48,37.02,45.78,44.01,26.6,18.03,Upgrade
EBIT Margin,43.77%,-200.80%,-90.18%,-49.44%,40.50%,114.98%,133.72%,190.17%,226.36%,407.25%,74.39%,95.37%,-185.33%,109.10%,58.69%,48.86%,9.01%,48.78%,64.90%,90.77%,43.99%,63.32%,49.71%,83.41%,56.54%,97.93%,108.79%,99.01%,28.75%,-92.81%,20.55%,28.43%,32.69%,-44.46%,11.17%,104.34%,120.86%,127.81%,84.58%,53.46%,Upgrade
