Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+36 Quarters
Pretax Income,496,619,685,955,"1,006",866,"1,270",721,493,190,-184,-526,"2,351",534,641,587,470,652,588,548,696,595,633,511,475,468,238,410,475,423,508,554,532,529,575,526,534,393,536,441,Upgrade
Income Tax,79,125,137,199,181,165,239,130,56,13,-44,13,315,71,98,95,75,113,85,86,102,418,126,118,72,69,23,75,111,66,111,139,139,104,155,152,134,97,154,120,Upgrade
Net Income,417,494,548,756,825,701,"1,031",591,437,177,-140,-539,"2,036",463,543,492,395,539,503,462,594,177,507,393,403,399,215,335,364,357,397,415,393,425,420,374,400,296,382,321,Upgrade
Net Income Growth,-49.45%,-29.53%,-46.85%,27.92%,88.79%,296.05%,-,-,-78.54%,-61.77%,-,-,415.44%,-14.10%,7.95%,6.49%,-33.50%,204.52%,-0.79%,17.56%,47.39%,-55.64%,135.81%,17.31%,10.71%,11.76%,-45.84%,-19.28%,-7.38%,-16.00%,-5.48%,10.96%,-1.75%,43.58%,9.95%,16.51%,19.40%,-23.91%,120.81%,43.95%,Upgrade
Shares Outstanding (Basic),105,106,108,110,111,112,114,116,117,118,120,122,123,127,131,134,135,139,142,145,146,148,150,152,154,158,161,166,169,174,178,181,183,185,187,190,191,195,198,202,Upgrade
Shares Change,-4.94%,-4.89%,-4.91%,-5.18%,-5.14%,-5.16%,-5.42%,-5.26%,-5.27%,-6.88%,-8.10%,-8.64%,-9.04%,-9.09%,-7.75%,-7.40%,-7.41%,-5.80%,-5.39%,-5.14%,-5.01%,-6.40%,-7.11%,-8.06%,-8.83%,-9.23%,-9.43%,-8.58%,-7.42%,-5.65%,-4.80%,-4.48%,-4.38%,-5.14%,-5.38%,-5.78%,-6.19%,-5.48%,-6.11%,-7.82%,Upgrade
EPS (Basic),3.86,4.61,4.96,6.73,7.26,6.03,8.86,4.99,3.65,1.73,-1.14,-4.31,16.11,3.59,4.09,3.61,2.85,3.80,3.48,3.14,3.97,1.20,3.31,2.53,2.56,2.47,1.31,1.99,2.11,2.03,2.20,2.26,2.11,2.26,2.21,1.94,2.05,1.49,1.90,1.57,Upgrade
EPS (Diluted),3.79,4.49,4.86,6.61,7.10,5.89,8.65,4.88,3.58,1.77,-1.14,-4.31,15.88,3.52,4.04,3.57,2.82,3.75,3.43,3.10,3.91,1.17,3.26,2.50,2.52,2.44,1.30,1.97,2.09,2.00,2.17,2.23,2.08,2.22,2.17,1.91,2.01,1.47,1.86,1.54,Upgrade
EPS Growth,-46.62%,-23.77%,-43.82%,35.45%,98.32%,232.77%,-,-,-77.46%,-49.72%,-,-,463.12%,-6.13%,17.78%,15.16%,-27.88%,220.51%,5.21%,24.00%,55.16%,-52.05%,150.77%,26.90%,20.57%,22.00%,-40.09%,-11.66%,0.48%,-9.91%,0%,16.75%,3.48%,51.02%,16.67%,24.03%,27.22%,-17.42%,135.44%,55.56%,Upgrade
Free Cash Flow Per Share,9.64,10.91,12.30,12.46,3.30,13.56,7.14,16.38,-8.75,-8.95,7.41,-1.82,39.47,-2.18,10.61,7.05,1.04,10.36,3.97,4.50,-1.51,2.08,2.60,4.53,-0.17,1.79,2.94,5.39,3.48,4.39,1.85,3.20,4.84,2.13,8.38,-0.47,2.17,1.14,5.91,1.73,Upgrade
Dividend Per Share,1.250,1.250,1.250,1.250,1.130,1.130,1.130,1.130,1.040,1.040,1.040,1.040,0.970,0.970,0.970,0.970,0.900,0.900,0.900,0.900,0.830,0.830,0.830,0.830,0.750,0.750,0.750,0.750,0.670,0.670,0.670,0.670,0.580,0.580,0.580,0.580,0.520,0.520,0.520,0.520,Upgrade
Dividend Growth,10.62%,10.62%,10.62%,10.62%,8.65%,8.65%,8.65%,8.65%,7.22%,7.22%,7.22%,7.22%,7.78%,7.78%,7.78%,7.78%,8.43%,8.43%,8.43%,8.43%,10.67%,10.67%,10.67%,10.67%,11.94%,11.94%,11.94%,11.94%,15.52%,15.52%,15.52%,15.52%,11.54%,11.54%,11.54%,11.54%,15.56%,15.56%,48.57%,48.57%,Upgrade
Gross Margin,41.88%,41.22%,50.67%,58.30%,56.77%,50.93%,74.58%,48.48%,40.69%,30.91%,23.34%,1.59%,122.03%,43.08%,48.99%,47.06%,43.10%,51.90%,44.50%,46.28%,51.39%,49.03%,50.23%,46.45%,46.96%,46.34%,39.49%,45.73%,49.44%,45.38%,49.83%,50.83%,50.08%,48.88%,53.74%,51.46%,52.54%,47.96%,49.27%,48.34%,Upgrade
Operating Margin,15.18%,18.83%,21.11%,28.48%,28.86%,24.15%,45.95%,22.35%,15.97%,7.16%,-4.90%,-17.88%,79.87%,17.77%,20.89%,19.91%,16.77%,22.52%,19.38%,19.65%,23.58%,20.38%,22.73%,18.69%,17.94%,17.34%,9.67%,16.13%,19.17%,18.11%,19.44%,22.51%,22.99%,21.01%,25.68%,22.72%,24.33%,19.21%,23.82%,16.81%,Upgrade
Profit Margin,11.14%,13.66%,15.70%,21.55%,22.76%,18.64%,35.51%,17.29%,13.04%,5.56%,-4.66%,-19.87%,67.84%,14.09%,16.37%,15.16%,12.67%,16.96%,15.28%,14.46%,18.75%,5.57%,16.82%,13.05%,13.77%,12.60%,7.17%,11.67%,13.16%,11.50%,13.76%,13.27%,12.87%,13.76%,13.50%,12.17%,13.35%,10.05%,13.58%,11.68%,Upgrade
Free Cash Flow Margin,27.12%,32.10%,38.10%,39.03%,10.07%,40.35%,27.97%,55.53%,-30.51%,-33.18%,29.67%,-8.22%,162.08%,-8.40%,41.88%,29.09%,4.52%,45.39%,17.10%,20.34%,-6.98%,9.65%,12.94%,22.94%,-0.92%,8.94%,15.84%,31.10%,21.27%,24.62%,11.40%,18.57%,28.96%,12.75%,50.40%,-2.93%,13.82%,7.50%,41.56%,12.70%,Upgrade
Effective Tax Rate,15.93%,20.19%,20.00%,20.84%,17.99%,19.05%,18.82%,18.03%,11.36%,6.84%,-,-,13.40%,13.30%,15.29%,16.18%,15.96%,17.33%,14.46%,15.69%,14.66%,70.25%,19.91%,23.09%,15.16%,14.74%,9.66%,18.29%,23.37%,15.60%,21.85%,25.09%,26.13%,19.66%,26.96%,28.90%,25.09%,24.68%,28.73%,27.21%,Upgrade
EBITDA,533,652,730,"1,007","1,034",911,"1,309",824,595,285,-93,-436,"2,444",635,734,691,569,762,683,679,803,706,740,621,588,610,350,525,595,602,668,700,682,681,718,671,676,544,663,559,Upgrade
EBITDA Margin,14.24%,18.03%,20.91%,28.71%,28.52%,24.23%,45.09%,24.11%,17.76%,8.95%,-3.10%,-16.08%,81.44%,19.32%,22.13%,21.29%,18.25%,23.97%,20.75%,21.25%,25.35%,22.20%,24.55%,20.62%,20.10%,19.27%,11.67%,18.29%,21.52%,19.40%,23.15%,22.38%,22.34%,22.05%,23.08%,21.84%,22.56%,18.47%,23.57%,20.33%,Upgrade
Depreciation & Amortization,-35,-29,-7,8,-12,3,-25,60,60,57,54,49,47,51,41,45,46,46,45,51,56,58,55,58,63,61,60,62,65,63,62,57,66,61,64,66,63,64,59,58,Upgrade
EBIT,568,681,737,999,"1,046",908,"1,334",764,535,228,-147,-485,"2,397",584,693,646,523,716,638,628,747,648,685,563,525,549,290,463,530,539,606,643,616,620,654,605,613,480,604,501,Upgrade
EBIT Margin,15.18%,18.83%,21.11%,28.48%,28.86%,24.15%,45.95%,22.35%,15.97%,7.16%,-4.90%,-17.88%,79.87%,17.77%,20.89%,19.91%,16.77%,22.52%,19.38%,19.65%,23.58%,20.38%,22.73%,18.69%,17.94%,17.34%,9.67%,16.13%,19.17%,17.37%,21.00%,20.56%,20.18%,20.07%,21.02%,19.69%,20.46%,16.29%,21.47%,18.22%,Upgrade
