Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Other Long-Term Assets,"46,392","42,758","37,503","33,730","32,033","27,235","29,227","27,273","25,660","22,778","20,150","17,601","16,456","16,314","14,535","13,462","12,783","11,202","11,238","10,907","9,814","8,897","8,083","5,437","5,054","4,723","4,296","3,892","3,522","3,445","3,216","3,047","2,926","2,892","2,813","2,377","2,117","1,930","1,901","1,935",Upgrade
Total Long-Term Assets,"328,157","315,884","296,899","286,061","276,891","258,969","243,875","219,471","201,669","188,462","169,210","147,406","135,253","128,914","120,045","114,561","108,671","87,547","83,810","79,619","75,533","71,113","66,689","46,774","41,509","37,621","35,288","32,856","30,615","29,042","27,381","26,049","24,153","23,178","21,847","19,143","17,037","15,534","14,527","13,338",Upgrade
Total Assets,"464,378","462,675","428,362","419,728","410,767","420,549","382,406","360,319","323,077","321,195","282,179","258,314","221,238","225,248","199,099","191,351","178,102","162,648","143,695","134,100","126,362","131,310","115,267","87,781","80,969","83,402","70,897","65,076","61,128","64,747","56,230","52,440","50,075","54,505","40,419","37,898","36,364","40,159","31,861","29,623",Upgrade
Accounts Payable,"66,907","79,600","67,760","71,219","68,547","78,664","71,474","66,090","63,926","72,539","58,334","51,036","40,056","47,183","35,794","36,063","31,809","38,192","30,904","27,657","25,172","34,616","26,075","21,439","18,891","25,309","18,801","16,123","14,990","20,397","14,437","12,391","11,917","16,459","11,811","10,457","10,590","15,133","10,037","8,990",Upgrade
Deferred Revenue,"14,281","13,227","12,629","12,818","12,820","11,827","10,974","10,695","10,539","9,708","9,251","8,997","8,864","8,190","7,381","7,475","7,298","6,536","6,000","6,004","6,182","5,097","5,153","5,065","5,454","4,768","4,200","3,851","3,766","3,118","3,063","2,562","2,420","1,823","1,814","1,606","1,516","1,159",0,0,Upgrade
Other Current Liabilities,"66,382","62,566","59,974","56,254","58,141","51,775","41,546","41,007","40,939","44,138","34,327","33,863","30,791","32,439","28,961","26,140","24,588","23,663","18,420","17,140","16,691","18,170","15,844","14,016","13,054","13,739","10,497","9,613","9,431","10,372","9,157","8,959","8,840","9,807","7,217","6,688","6,251","6,688","6,098","5,745",Upgrade
Total Current Liabilities,"147,570","155,393","140,363","140,291","139,508","142,266","123,994","117,792","115,404","126,385","101,912","93,896","79,711","87,812","72,136","69,678","63,695","68,391","55,324","50,801","48,045","57,883","47,072","40,520","37,399","43,816","33,498","29,587","28,187","33,887","26,657","23,912","23,177","28,089","20,842","18,751","18,357","22,980","16,135","14,735",Upgrade
Long-Term Debt,"141,351","140,118","128,251","124,577","113,287","116,395","113,903","106,576","84,935","84,389","81,518","75,926","63,737","63,205","59,530","58,463","56,597","33,145","24,684","24,638","24,640","24,743","24,710","7,683","7,691","7,694","8,205","8,212","8,219","8,227","8,243","8,250","8,257","8,265","3,099","3,119","3,147","3,191","3,043","3,042",Upgrade
Other Long-Term Liabilities,"20,931","21,121","22,259","23,458","23,971","23,643","23,945","21,148","19,418","17,017","15,974","14,764","12,518","12,171","10,925","10,149","9,400","17,563","24,562","23,666","22,214","20,975","18,827","16,364","14,205","12,607","11,412","10,739","9,966","9,249","8,900","8,510","7,768","7,410","6,142","5,426","4,532","4,242","3,596","3,113",Upgrade
Total Long-Term Liabilities,"162,282","161,239","150,510","148,035","137,258","140,038","137,848","127,724","104,353","101,406","97,492","90,690","76,255","75,376","70,455","68,612","65,997","50,708","49,246","48,304","46,854","45,718","43,537","24,047","21,896","20,301","19,617","18,951","18,185","17,476","17,143","16,760","16,025","15,675","9,241","8,545","7,679","7,433","6,639","6,155",Upgrade
Total Liabilities,"309,852","316,632","290,873","288,326","276,766","282,304","261,842","245,516","219,757","227,791","199,404","184,586","155,966","163,188","142,591","138,290","129,692","119,099","104,570","99,105","94,899","103,601","90,609","64,567","59,295","64,117","53,115","48,538","46,372","51,363","43,800","40,672","39,202","43,764","30,083","27,296","26,036","30,413","22,774","20,890",Upgrade
Total Debt,"141,351","140,118","128,251","124,577","113,287","116,395","113,903","106,576","84,935","84,389","81,518","75,926","63,737","63,205","59,530","58,463","56,597","33,145","24,684","24,638","24,640","24,743","24,710","7,683","7,691","7,694","8,205","8,212","8,219","8,227","8,243","8,250","8,257","8,265","3,099","3,119","3,147","3,191","3,043","3,042",Upgrade
Debt Growth,24.77%,20.38%,12.60%,16.89%,33.38%,37.93%,39.73%,40.37%,33.26%,33.52%,36.94%,29.87%,12.62%,90.69%,141.17%,137.29%,129.70%,33.96%,-0.11%,220.68%,220.37%,221.59%,201.16%,-6.44%,-6.42%,-6.48%,-0.46%,-0.46%,-0.46%,-0.46%,165.99%,164.51%,162.38%,159.01%,1.84%,2.53%,3.52%,3.47%,-,-,Upgrade
Common Stock,"72,134","67,337","61,689","56,141","54,295","53,706","50,047","46,892","43,328","41,033","38,475","36,185","33,580","31,826","29,985","28,203","26,227","24,959","23,543","22,196","20,731","19,557","18,380","17,297","16,144","15,354","14,136","13,194","12,312","11,562","11,042","10,401","9,733","9,303","8,995","8,573","8,187","7,741","7,343","7,061",Upgrade
Retained Earnings,"86,365","83,193","82,915","80,043","82,071","85,915","71,592","68,436","60,658","52,551","45,329","38,998","33,755","31,220","27,952","25,818","23,193","19,625","16,616","13,733","11,199","8,636","6,779","6,524","6,327","4,916","4,167","3,915","3,058","2,545","2,063","1,984","1,892","1,949","1,735","2,172","2,298","2,190","1,950","1,991",Upgrade
Comprehensive Income,"-3,973","-4,487","-7,115","-4,782","-2,365","-1,376","-1,075",-525,-666,-180,"-1,029","-1,455","-2,063",-986,"-1,429",-960,"-1,010","-1,035","-1,034",-934,-467,-484,-501,-607,-797,-985,-521,-571,-614,-723,-675,-617,-752,-511,-394,-143,-157,-185,-206,-319,Upgrade
Shareholders' Equity,"154,526","146,043","137,489","131,402","134,001","138,245","120,564","114,803","103,320","93,404","82,775","73,728","65,272","62,060","56,508","53,061","48,410","43,549","39,125","34,995","31,463","27,709","24,658","23,214","21,674","19,285","17,782","16,538","14,756","13,384","12,430","11,768","10,873","10,741","10,336","10,602","10,328","9,746","9,087","8,733",Upgrade
Net Cash / Debt,"-76,946","-70,092","-69,589","-63,867","-46,902","-20,346","-34,915","-16,682","-11,665",7,"-13,116","-4,535","-14,445","-8,184","-16,129","-17,000","-19,577","8,105","5,081","2,412",323,"6,243",-400,"13,768","13,840","18,287","10,142","8,328","7,640","11,581","6,185","5,751","5,524","9,151","3,784","4,867","5,519","9,256","4,646","4,421",Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.83%,-,-82.48%,-97.67%,-65.86%,-,65.32%,81.15%,57.91%,63.98%,44.81%,38.31%,26.55%,63.45%,18.16%,0.09%,-1.13%,-18.55%,10.09%,13.68%,10.66%,-11.47%,-11.05%,Upgrade
Net Cash Per Share,-7.44,-6.86,-6.74,-6.28,-4.61,-1.97,-3.39,-1.62,-1.14,0.00,-1.28,-0.45,-1.43,-0.81,-1.60,-1.69,-1.95,0.81,0.51,0.24,0.03,0.63,-0.04,1.40,1.41,1.88,1.05,0.86,0.79,1.21,0.65,0.60,0.59,0.98,0.41,0.53,0.59,0.99,0.51,0.48,Upgrade
Working Capital,"-11,349","-8,602","-8,900","-6,624","-5,632","19,314","14,537","23,056","6,004","6,348","11,057","17,012","6,274","8,522","6,918","7,112","5,736","6,710","4,561","3,680","2,784","2,314","1,506",487,"2,061","1,965","2,111","2,633","2,326","1,818","2,192","2,479","2,745","3,238","-2,270",4,970,"1,645","1,199","1,550",Upgrade
Book Value Per Share,15.08,14.29,13.49,12.91,13.18,13.61,11.90,11.36,10.25,9.32,8.26,7.37,6.55,6.24,5.71,5.38,4.93,4.44,4.01,3.60,3.25,2.87,2.56,2.42,2.27,2.02,1.88,1.75,1.57,1.43,1.33,1.26,1.17,1.16,1.12,1.15,1.12,1.06,0.99,0.96,Upgrade
