Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+35 Quarters
Other Current Liabilities,"104,495","148,131","165,211","168,226","148,131","150,993","150,993","150,993","150,993","84,791","84,791","94,585","109,403","65,613","66,415","61,950","65,042","64,501","59,132","55,472","54,379","51,755","52,748","54,043","52,739","55,622","50,169","48,947","52,760","51,656","46,722","43,946","46,093","47,916","47,027","47,423","43,401","42,736","43,602.46","35,487.03",Upgrade
Total Current Liabilities,"106,006","149,171","166,321","169,422","149,171","153,411","153,411","153,411","153,411","87,999","87,999","96,193","113,526","68,816","68,534","64,131","67,035","66,108","61,065","58,894","57,946","54,175","54,600","56,819","56,006","58,617","52,354","51,438","55,636","54,743","48,458","45,580","48,798","50,436","49,337","49,670","45,403","44,321","44,145.81","35,644.8",Upgrade
Long-Term Debt,"18,356","18,372","18,380","18,376","18,372","12,649","12,649","12,649","12,649","14,446","14,446","7,977","5,524","5,531","6,783","6,792","6,798","6,490","6,488","4,271","4,269","4,267","4,865","3,874","3,872","3,871","4,720","4,719","4,718","4,717","2,247","2,247","2,247","2,235","2,247","2,248","3,584","3,923",341.77,753.97,Upgrade
Other Long-Term Liabilities,"3,977","4,034","4,171","4,548","4,034","4,694","4,694","4,694","4,694","4,128","4,128","2,801","2,789","2,782","2,765","2,789","2,823","2,891","2,835","2,842","2,841","2,837","3,634","3,698","3,761","3,725","3,644","3,704","3,692","3,652","2,741","2,794","2,889","3,026","2,915","3,024","3,698","3,475",311.28,320.91,Upgrade
Total Long-Term Liabilities,"22,333","22,406","22,551","22,924","22,406","17,343","17,343","17,343","17,343","18,574","18,574","10,778","8,313","8,313","9,548","9,581","9,621","9,381","9,323","7,113","7,110","7,104","8,499","7,572","7,633","7,596","8,364","8,423","8,410","8,369","4,988","5,041","5,136","5,261","5,162","5,272","7,282","7,398",653.04,"1,074.89",Upgrade
Total Liabilities,"128,339","171,577","188,872","192,346","171,577","170,754","170,754","170,754","170,754","106,573","106,573","106,971","121,839","77,129","78,082","73,712","76,656","75,489","70,388","66,007","65,056","61,279","63,099","64,391","63,639","66,213","60,718","59,861","64,046","63,112","53,446","50,621","53,934","55,697","54,499","54,942","52,685","51,719","44,798.85","36,719.68",Upgrade
Total Debt,"18,356","18,376","18,387","18,380","18,376","14,170","14,170","14,170","14,170","16,857","16,857","8,682","8,595","8,100","8,112","8,095","7,803","7,441","7,686","6,916","6,892","6,100","6,062","5,897","6,248","6,364","6,305","6,530","6,766","7,308","3,500","3,263","4,193","4,277","4,136","3,931","4,881","5,058",790.59,802.8,Upgrade
Debt Growth,-0.11%,29.68%,29.76%,29.71%,29.68%,-15.94%,-15.94%,63.21%,64.86%,108.11%,107.80%,7.25%,10.15%,8.86%,5.54%,17.05%,13.22%,21.98%,26.79%,17.28%,10.31%,-4.15%,-3.85%,-9.69%,-7.66%,-12.92%,80.14%,100.12%,61.36%,70.87%,-15.38%,-16.99%,-14.10%,-15.44%,423.15%,389.66%,436.08%,346.82%,-6.99%,-6.92%,Upgrade
Common Stock,"8,120","8,094","8,051","7,984","8,094","8,555","8,555","8,555","8,555","8,651","8,651","6,812","7,169","7,869","8,174","8,463","8,752","9,199","9,288","9,572","9,986","10,322","10,596","10,797","11,011","11,272","10,917","10,881","10,841","10,848","8,668","8,837","9,009","9,196","9,370","9,783","9,747","9,742","1,220.57","1,208.24",Upgrade
Retained Earnings,"15,362","14,943","14,731","15,135","14,943","14,350","14,350","14,350","14,350","11,039","11,039","10,462","10,103","9,629","9,335","8,961","8,644","8,317","7,818","7,498","7,182","6,858","5,718","5,468","5,171","4,789","4,911","4,669","4,415","4,148","3,863","3,641","3,441","3,210","3,000","2,878","2,704","2,482","2,938.75","2,797.44",Upgrade
Comprehensive Income,-315,-331,-403,-305,-331,-196,-196,-196,-196,-192,-192,-321,-333,-243,-348,-309,-290,-315,-274,-265,-190,-223,-322,-367,-427,-344,-316,-258,-208,-188,-191,-68,-153,-46,244,582,464,125,-117.45,-158.45,Upgrade
Shareholders' Equity,"23,167","22,706","22,379","22,814","22,706","22,709","22,709","22,709","22,709","19,498","19,498","16,953","16,939","17,255","17,161","17,115","17,106","17,201","16,832","16,805","16,978","16,957","15,992","15,898","15,755","15,717","15,512","15,292","15,048","14,808","12,340","12,410","12,297","12,360","12,614","13,243","12,915","12,349","4,041.87","3,847.23",Upgrade
Total Liabilities and Equity,"151,506","194,283","211,251","215,160","194,283","193,463","193,463","193,463","193,463","126,071","126,071","123,924","138,778","94,384","95,243","90,827","93,762","92,690","87,220","82,812","82,034","78,236","79,091","80,289","79,394","81,930","76,230","75,153","79,094","77,920","65,786","63,031","66,231","68,057","67,113","68,185","65,600","64,068","48,840.72","40,566.91",Upgrade
Net Cash / Debt,"-9,737","-10,023","-10,767","-11,100","-10,023","-12,130","-12,130","-12,130","-12,130","-14,866","-14,866","-6,401","-6,609","-5,912","-6,123","-6,024","-5,912","-5,569","-6,024","-5,236","-5,234","-4,532","-4,865","-4,713","-5,124","-4,991","-5,194","-5,394","-5,616","-5,995","-2,434","-2,202","-2,070","-2,096","-1,943","-1,530","-3,571","-3,746",944.85,829.08,Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.29%,175.54%,Upgrade
Net Cash Per Share,-17.36,-17.87,-19.23,-19.82,-17.77,-21.47,-21.43,-21.47,-21.47,-26.36,-26.98,-11.66,-11.91,-10.52,-10.88,-10.64,-10.37,-9.72,-10.46,-9.01,-8.93,-7.67,-8.22,-7.92,-8.55,-8.33,-8.66,-9.01,-9.39,-10.78,-4.39,-3.93,-3.70,-3.70,-3.41,-2.64,-6.16,-9.48,2.55,2.27,Upgrade
Working Capital,"8,330","7,776","7,391","6,953","7,776",889,889,889,889,-780,-780,"1,242","-1,273",-837,337,241,450,584,230,"-1,334","-1,312",-613,639,-371,-933,"-1,484",-510,-808,"-1,082","-1,430",-406,-447,-312,-204,41,521,-149,-52,"1,243.8","1,540.41",Upgrade
Book Value Per Share,41.44,40.62,40.11,40.88,40.47,40.62,40.34,40.34,40.41,34.76,35.58,31.05,30.69,31.09,30.70,30.40,30.12,30.23,29.43,29.07,29.17,29.09,27.20,26.90,26.52,26.41,26.03,25.70,25.29,26.49,22.44,22.36,21.96,22.27,22.13,23.03,22.46,26.56,11.07,10.54,Upgrade
