Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Total Liabilities,"23,162","22,705","22,232","22,523","22,532","23,166","23,094","22,689","22,677","23,789","23,929","23,777","23,940","23,414","23,300","23,779","22,151","13,994","13,591","13,362","13,358","12,987","12,559","12,368","12,350","11,918","11,604","11,371","11,357","11,614","11,381","10,541","9,971","10,660","10,072","9,360","8,534","9,005","9,856","8,992",Upgrade
Total Debt,"14,981","13,472","13,284","13,864","13,905","13,162","12,983","13,107","13,449","13,579","14,985","15,435","15,872","14,224","14,866","15,450","14,915","5,824","6,150","6,252","6,327","5,487","5,488","5,641","5,891","4,807","4,756","4,757","5,013","4,414","4,484","3,936","3,889","3,379","4,019","3,545","3,051","2,955","3,206","2,713",Upgrade
Debt Growth,7.74%,2.36%,2.32%,5.78%,3.39%,-3.07%,-13.36%,-15.08%,-15.27%,-4.53%,0.80%,-0.10%,6.42%,144.23%,141.72%,147.12%,135.74%,6.14%,12.06%,10.83%,7.40%,14.15%,15.39%,18.58%,17.51%,8.90%,6.07%,20.86%,28.90%,30.63%,11.57%,11.03%,27.47%,14.35%,25.36%,30.67%,12.38%,1.27%,9.83%,-7.15%,Upgrade
Common Stock,"-4,762","-4,467","-4,224","-3,824","-3,300","-2,805","-2,510","-2,336","-2,149","-2,058","-2,163","-2,252","-2,348","-2,351","-2,260","-2,149","-2,143","-2,189","-2,255","-2,150","-1,967","-1,738","-1,507","-1,381","-1,237","-1,103",-993,-826,-684,-569,-558,-62,347,566,686,861,"1,049","1,074","1,104","1,178",Upgrade
Retained Earnings,"20,949","20,301","19,837","19,880","18,916","18,389","17,589","17,597","16,780","16,272","15,902","16,060","15,490","15,199","14,811","14,741","14,642","14,347","14,196","14,131","13,812","13,140","13,113","12,915","12,606","12,388","11,953","11,751","11,460","11,302","10,928","10,768","10,515","10,335","10,042","9,897","9,620","9,452","9,151","9,036",Upgrade
Comprehensive Income,"-5,234","-5,314","-6,048","-5,363","-4,679","-4,575","-5,345","-5,153","-5,197","-5,110","-5,148","-5,582","-5,847","-5,055","-4,931","-4,527","-4,590","-4,647","-4,488","-4,265","-3,905","-4,043","-4,560","-4,541","-4,837","-5,093","-4,289","-4,301","-4,097","-4,220","-4,122","-3,923","-4,090","-3,847","-2,895","-2,607","-2,708","-2,621","-3,213","-3,435",Upgrade
Shareholders' Equity,"10,953","10,520","9,565","10,693","10,937","11,009","9,734","10,108","9,434","9,104","8,591","8,226","7,295","7,793","7,620","8,065","7,909","7,511","7,453","7,716","7,940","7,359","7,046","6,993","6,532","6,192","6,671","6,624","6,679","6,513","6,248","6,783","6,772","7,054","7,833","8,151","7,961","7,905","7,042","6,779",Upgrade
Total Liabilities and Equity,"34,115","33,225","31,797","33,216","33,469","34,175","32,828","32,797","32,111","32,893","32,520","32,003","31,235","31,207","30,920","31,844","30,060","21,505","21,044","21,078","21,298","20,346","19,605","19,361","18,882","18,110","18,275","17,995","18,036","18,127","17,629","17,324","16,743","17,714","17,905","17,511","16,495","16,910","16,898","15,771",Upgrade
Net Cash / Debt,"-13,975","-12,030","-12,482","-12,955","-13,133","-11,410","-11,585","-12,219","-12,329","-11,490","-12,597","-13,724","-14,392","-13,069","-13,653","-14,156","-13,798","-4,758","-5,199","-5,216","-5,159","-4,282","-4,410","-4,675","-4,961","-3,781","-3,368","-3,783","-4,095","-3,040","-3,154","-3,006","-2,785","-1,421","-1,370","-1,540","-1,671",-652,"-1,032","-1,483",Upgrade
Net Cash Per Share,-27.95,-23.96,-24.82,-25.60,-25.80,-22.24,-22.58,-23.82,-23.99,-22.31,-24.60,-26.86,-28.22,-25.58,-26.72,-27.65,-27.00,-9.37,-10.19,-10.19,-10.04,-8.30,-8.50,-8.99,-9.50,-7.26,-6.44,-7.21,-7.79,-5.80,-5.92,-5.56,-5.11,-2.58,-2.49,-2.77,-3.01,-1.17,-1.85,-2.65,Upgrade
Working Capital,"1,199","1,127",282,"1,153","1,201","1,610","1,218","1,757","1,426","1,599","1,782","2,169",890,389,852,"1,144","6,936","1,010","1,239","1,959","2,148","1,300","1,401","1,533","1,393",802,"1,384","1,426","1,639","1,336","2,122","2,091","2,424","1,856","2,722","2,884","2,220","2,491","2,268","2,250",Upgrade
Book Value Per Share,22.13,21.34,19.21,21.34,21.74,21.84,19.24,19.90,18.53,17.99,16.95,16.26,14.45,15.40,15.06,15.91,15.66,14.84,14.79,15.22,15.63,14.43,13.76,13.61,12.68,12.00,12.88,12.71,12.82,12.48,11.83,12.68,12.56,13.09,14.40,14.85,14.53,14.40,12.83,12.30,Upgrade
