Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Dividends Paid,"-1,267","-1,226","-1,263","-1,228","-1,286","-1,239","-1,296","-1,307","-1,356","-1,328","-1,345","-1,314","-1,365","-1,399","-1,398","-1,330","-1,320","-1,404","-1,384","-1,137","-1,095","-1,158","-1,135",-760,-744,-770,-689,-469,-359,-415,-324,-355,-159,-190,-159,-130,-154,-100,0,-40,Upgrade
Share Issuance / Repurchase,0,0,-50,-367,"-2,833",-153,"-3,067","-2,900","-1,481",0,0,0,"-2,925","-5,076","-4,977","-3,463","-4,055","-4,585","-5,162","-2,308","-2,378","-5,470","-5,436","-1,777","-1,858","-4,123","-2,533","-1,322","-1,312","-1,652","-1,950","-1,553",-297,-380,-186,-302,-364,-218,0,-182,Upgrade
Debt Issued / Paid,"51,598","7,958","18,854","23,146","27,987","-21,390","-16,540","8,557","15,300","-20,649","-19,308","-11,069","81,733","-13,060","-4,443","-1,682","28,564","-2,875","-5,219","9,991","10,011","5,764","14,278","33,586","1,553","-4,786","8,958","-4,028","13,149","-33,873","-10,819","-6,944","-20,786","-7,987",-53,"-3,219","-12,001","-7,874",0,"1,887",Upgrade
Other Financing Activities,"-34,565","59,463","-16,418","-9,460","34,486","-27,812","44,155","7,009","20,792","19,540","28,962","48,748","113,915","-18,683","43,657","15,250","16,348","7,416","8,442","-4,610","40,825","-4,219","5,294","8,749","20,187","-7,974","2,399","4,751","27,400","5,137","-2,551","10,378","1,390","-21,228","-23,071","1,195","-2,041","14,229",-,"5,817",Upgrade
Financing Cash Flow,"15,766","66,195","1,123","12,091","58,354","-50,594","23,252","11,359","33,255","-2,437","8,309","36,365","191,358","-38,218","32,839","8,775","39,537","-1,448","-3,323","1,936","47,363","-5,083","13,001","39,798","19,138","-17,653","8,135","-1,068","38,878","-30,803","-15,644","1,526","-19,852","-29,785","-23,469","-2,456","-14,560","6,037",0,"7,482",Upgrade
Net Cash Flow,"-18,066","42,418","15,577","11,943","10,054","-61,775","24,570","-25,444","15,067","-14,080","13,922","23,853","92,001","-26,524","17,200","-2,650","17,788","-11,181","-1,616","-1,802","22,188","-5,593",27,"6,037","19,551","24,878","1,279",-100,"1,340",-826,"-1,687","1,533","-10,228","-3,868",708,"1,888","3,495","-2,925","1,665",-5,Upgrade
Free Cash Flow,"-32,113","27,291","-2,088","9,055","-10,461","-13,356","34,697",-558,"22,378","-2,355","-4,015","5,477","-25,991","21,722","1,401","-2,941","-38,096","5,832","20,786",684,"6,088","-6,087","17,374","-19,340","-3,705","24,935","6,629","21,090","-1,010","-2,247","22,160","15,715","1,488","9,566","10,027","-4,845","28,832","3,055","13,530","19,458",Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,272.46%,-93.26%,-,-,-,19.64%,-,-,-,162.09%,-,-,-,-70.09%,34.20%,-,-,121.00%,-,-94.84%,213.13%,-25.89%,-,18.03%,-,247.73%,-,Upgrade
Free Cash Flow Margin,-149.73%,151.57%,-11.28%,46.11%,-54.52%,-78.49%,198.87%,-3.14%,113.78%,-13.30%,-23.21%,27.71%,-125.37%,113.38%,7.54%,-15.68%,-205.08%,34.06%,113.03%,3.70%,32.26%,-34.77%,94.33%,-106.53%,-20.17%,139.04%,37.33%,120.18%,-5.75%,-12.17%,118.55%,80.71%,7.54%,53.44%,50.93%,-24.94%,142.69%,16.89%,75.57%,94.97%,Upgrade
Free Cash Flow Per Share,-16.52,14.09,-1.08,4.66,-5.31,-6.73,17.27,-0.27,10.75,-1.13,-1.93,2.63,-12.39,10.11,0.63,-1.29,-16.28,2.43,8.38,0.27,2.38,-2.34,6.47,-7.06,-1.34,8.86,2.30,7.23,-0.34,-0.76,7.40,5.20,0.49,3.16,3.31,-1.60,9.49,1.01,4.46,6.40,Upgrade
