Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+43 Quarters
Dividends Paid,0,"-50,586",0,"-55,704",0,"-46,957",0,"-52,438",0,"-43,671",0,"-51,493",0,"-44,862",0,"-58,962",0,"-38,454",0,"-49,984",0,"-34,595",0,"-38,162",0,"-30,158",0,"-31,141",0,"-28,846",0,"-47,188",0,0,0,"-30,117",0,0,0,"-15,878",Upgrade
Share Issuance / Repurchase,0,"-18,920","-22,808","-10,343",0,"-19,454","-20,330","-10,217","-5,280","-38,920","-1,155","-10,088","-32,435","-13,285",0,0,-1,0,-706,0,0,-1,0,"-39,109","-8,284","-2,609","-1,235",0,-2,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,"457,783","-14,210","21,242","217,709","-262,135","104,733","2,320","41,096","-24,651","82,070","-49,768","107,626","141,869","73,893","-120,304","12,622","-127,700","455,165","-18,461","-168,638","-44,982","50,674","29,392","107,544","23,478","-11,634","-97,190","-50,704","-4,180","-45,649","-11,453","-37,625","154,041","-19,785","-11,415","40,447","-68,077","-86,514","-41,510","-200,288",Upgrade
Other Financing Activities,"-88,742","56,941","-40,944","-13,110","3,721","-10,322","-10,544","-26,091","-20,278","18,469","23,104","53,919","70,763","86,084","105,408","67,912","47,609","-27,736","57,054","38,499","7,075","45,900","18,651","38,623","64,989","32,217","50,299","28,242","26,453","31,084","32,593","36,812","42,324","19,462","25,736","-7,261","81,085","26,655","6,456","20,367",Upgrade
Financing Cash Flow,"369,041","-26,775","-42,510","138,552","-258,414","28,000","-28,554","-47,650","-50,209","17,948","-27,819","99,964","180,197","101,830","-14,896","21,572","-80,092","388,975","37,887","-180,123","-37,907","61,978","48,043","68,896","80,183","-12,184","-48,126","-53,603","22,271","-43,411","21,140","-48,001","196,365",-323,"14,321","3,069","13,008","-59,859","-35,054","-195,799",Upgrade
Net Cash Flow,"299,890","20,997","51,029","-96,820","60,647","-130,727","25,884","56,433","-53,463","-174,268","127,063","44,959","114,675","-88,831","-33,390","-140,750","-51,619","80,426","-72,160","-78,184","81,563","49,351","-23,552","164,543","110,907","-20,504","119,659","111,751","-79,180","-139,521","61,789","59,814","56,360","-61,127","35,909","-21,663","114,029","-2,279","-25,459","-94,548",Upgrade
Free Cash Flow,"82,987","56,533","108,068","-181,122","122,661","-31,603","161,274","80,846","148,382","70,073","199,411","62,769","205,457","-24,844","187,355","21,091","26,702","-1,447","-15,004","-53,572","-4,256","-42,766","-53,843","-95,648","-62,723","-54,316","27,653","4,613","-108,336","-56,084","-12,820","-154,933","-146,942","-97,478","-118,393","-96,331","-26,708","-31,320","-14,073","-105,752",Upgrade
Free Cash Flow Growth,-32.34%,-,-32.99%,-,-17.33%,-,-19.12%,28.80%,-27.78%,-,6.43%,197.61%,669.44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,12.36%,8.97%,15.29%,-27.53%,18.81%,-5.04%,25.49%,13.28%,23.66%,12.06%,36.45%,11.67%,34.48%,-4.27%,31.92%,3.85%,4.18%,-0.27%,-2.28%,-8.87%,-0.64%,-6.32%,-7.42%,-12.07%,-8.33%,-7.71%,4.37%,0.78%,-18.94%,-8.95%,-2.27%,-25.56%,-24.40%,-15.81%,-22.33%,-22.65%,-6.12%,-9.50%,-4.23%,-38.31%,Upgrade
Free Cash Flow Per Share,329.76,224.64,429.43,-719.72,477.01,-122.90,627.17,314.40,560.09,264.50,752.71,236.93,775.53,-93.78,707.20,79.61,100.80,-5.46,-56.64,-202.24,-16.07,-161.49,-203.32,-361.18,-236.86,-205.11,104.42,17.42,-409.23,-211.85,-48.43,-585.25,-555.43,-368.46,-447.52,-364.12,-106.94,-125.41,-56.35,-423.44,Upgrade
